"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
797,0,0,"NA",0,0,0,"-79 SUZUKI Q842S WITH HELMET."
798,0,0,"NA",0,0,0,"GLOVES AND HANDBOOK. $350 543-9178"
799,0,0,"NA",0,0,0,"Bicycle Centaurian, almost new Shimanu. 350 00 obo or trade for mountain bike 549-8761"
800,0,0,"NA",0,0,0,"ONE ROOM IN TWO BEDROOM CONDO. W/D. MICRO. ALL UTILITIES PAID $250 549-0504"
801,0,0,"NA",0,0,0,"OWN ROOM $275 OBO. 2 BLOCKS FROM DOWNTOWN. 2 MILES FROM CAL POLY CALL 544-6115 AFTER 4:00____"
802,0,0,"NA",0,0,0,"ROOM FOR RENT in Laguna Greens condo Pvt. fum w/d FP 250 share or $500 Pvt Maureen 546-0864"
803,0,0,"NA",0,0,0,"WE NEED ROOMMATES"
804,0,0,"NA",0,0,0,"543-4950"
805,0,0,"NA",0,0,0,"MOUNTAPi BIKE FOR SALE 470 CALL CRIS 541-9496"
806,0,0,"NA",0,0,0,"Apt. For rent furnished laundry pooll BDRM 541-9170 or ^-2316"
807,0,0,"NA",0,0,0,"FURNISHED 3 BDM APT 10 OR 12 MONTH LEASE 543-1452______________"
808,0,0,"NA",0,0,0,"Los Osos mce turn room pnv entr kitchen use female nonsrnoker $250 includes utils 528-7736 after 6pm"
809,0,0,"NA",0,0,0,"Newly Redecorated 4Bdrm 1 Bath Open House Daily 1763 Lima 541-6165 $1050____________________"
810,0,0,"NA",0,0,0,"Our STUDIOS are next to Cal Poly, quiet.fully furnished including microwaves, and reasonably priced at $390/mo. They're filling fasi so call for more info 543-4950"
811,0,0,"NA",0,0,0,"ta«__M.__i"
812,0,0,"NA",0,0,0,"waniBO"
813,0,0,"NA",0,0,0,"Female smokers ages 18-25 free cholestrol analysia please contact Joanie 541-3713"
814,0,0,"NA",0,0,0,"Services"
815,0,0,"NA",0,0,0,"Nothings as pleasmg as a little stnp-teasmg* Catalina 772-5809"
816,0,0,"NA",0,0,0,"1968 VW Bug Standard 30000 miles on rebuilt er>gine New starter Good running condition Yellow Can Mike, eves $1100 595-7431"
817,0,0,"NA",0,0,0,"RoofiHfwtes"
818,0,0,"NA",0,0,0,"Trewel"
819,0,0,"NA",0,0,0,"RUSSIA THIS SUMMER* LENINGRAD MOSCOW SOCHI BERLM 18 DAYS $2200 NCLUOES AIRFARE 541-6429"
820,0,0,"NA",0,0,0,"If you got the we got the boats"
821,0,0,"NA",0,0,0,"YATER SKI CLUB"
822,0,0,"NA",0,0,0,"Lots of Activibes Havasu spBreak MTG Wbd18 730prn ^10 rm220video"
823,0,0,"NA",0,0,0,"^UBACLUB!"
824,0,0,"NA",0,0,0,"MEETNG ON WED-JAN 18TH SPRMG BREAK TR»> NFO* DIVES.POLY ROYAL.PARTIES"
825,0,0,"NA",0,0,0,"FOR MORE NFO ALLAN 543-0149"
826,0,0,"NA",0,0,0,"VSA BANQUET"
827,0,0,"NA",0,0,0,"Jan 21/5pm/780 Beko.Pismo Beach $12Aickat at 541-9581.543-4036"
828,0,0,"NA",0,0,0,"VIkCANT SPACE-UEC Operations « now accepting written proposals tor use of the current Foundalioo Business Ofhee space m the University Uraon begmnmg tO-t-89 Proposals may be submmed to Joan Henry n the ASI Business Office (UU 202) Deadline tor aN proposals IS t-26-89"
829,0,0,"NA",0,0,0,"100% APPROVAL ON VtSA/MCI"
830,0,0,"NA",0,0,0,"For free mto write -O D Credit Co 1445 Prefumo Cyn .1 SLO93401"
831,0,0,"NA",0,0,0,"FREE VISAJyiC app tor students Send a self addressed stamped envelope to KAHATSU MARKETP4G 734 S 4th Box 5 PhNa PA 19147"
832,0,0,"NA",0,0,0,"WIsight toes Support Group Meets every Thursday 11 to 1pm Health Center Room 115"
833,0,0,"NA",0,0,0,"I I"
834,0,0,"NA",0,0,0,"Amommiiwits"
835,0,0,"NA",0,0,0,"ACA SUPPORT GROUP Wbd eve 8 30 For more mfo caN Mike 544-0813 _"
836,0,0,"NA",0,0,0,"CARSES CONVENTION AT POLY! JAN 20.21 8AM-4PM Exhibits In Chumash.Sermnars In Theater for ETAC.ET.ME-CFC info ?77 Contact Barbara 544-7829"
837,0,0,"NA",0,0,0,"GET MVOLVED M WELLNESS Peer Health Education Positions avaNabla in."
838,0,0,"NA",0,0,0,"SEXUALITY.ACS.ALCOHOL AND DRUG AWARENESS,LIFESTYLE WELLNESS.NUTRtnON AND ORAL HEALTH Learn about -Current health trerxis Communication skiNs -Teaching and Ckiunaelirrg -Networking"
839,0,0,"NA",0,0,0,"VALUABLE PROFESSIONAL EXPERIENCE OPEN TO ALL MAJORS ApplicatKxrs are available at the Health Center X1211"
840,0,0,"NA",0,0,0,"INFORMATION MEETMGS: Thursday.Jan. 19.1989 11:00am Tuesday. Jan.24,1989 1:00pm HEALTH CENTER CONFERENCE RM"
841,0,0,"NA",0,0,0,"ALPHA CRISIS PREGNANCY CENTER 24-HR LIFELME 541-3367 FREE PREGNANCY TEST ""A FRIEND FOR LIFE"""
842,0,0,"NA",0,0,0,"BIOFEEDBACK FOR STRESS & ANXIETY"
843,0,0,"NA",0,0,0,"WEDNESDAYS 3-5PM"
844,0,0,"NA",0,0,0,"JESPERSEN HALL 756-2511_______"
845,0,0,"NA",0,0,0,"DREAMWORK GROUP TUESDAYS 3-4 30PM JESPERSEN HALL 756-2511"
846,0,0,"NA",0,0,0,"»fCEST A SUPPORT GROUP FOR WOMEN"
847,0,0,"NA",0,0,0,"WEDNESDAYS 2-4PM"
848,0,0,"NA",0,0,0,"JESPERSEN HALL 756-2511_______"
849,0,0,"NA",0,0,0,"RE-ENTRY DISCUSSION GROUP THURSDAYS 11 AM-12PM JESPERSEN HALL 756-2511"
850,0,0,"NA",0,0,0,"STRESS k/TANAGEMENT GROUP MONDAYS 3-5PM JESPERSEN HALL 75^M11"
851,0,0,"NA",0,0,0,"tesYFreparation seminar"
852,0,0,"NA",0,0,0,"THURSDAY JANUARY 19TH 10AM-12PM CHASE HALL ROOM 104 756-1256"
853,0,0,"NA",0,0,0,"TENNIS ANYONE7"
854,0,0,"NA",0,0,0,"Sign up for the Ree Sports Winter quarter liarinis Program.First session Saturday Jan 21 10am. Call Ree Sports 756-1366 for details"
855,0,0,"NA",0,0,0,"BUSmESS OPPORTUNHY FOR ALL STUDENTS"
856,0,0,"NA",0,0,0,"Branch management positions available in your hometown dunng the sumrrrer Earn $6-15,0(X).and gam valuable business experience No investrrrent required Act now* Call Student Painters for more informatton 1-8(X)-426-644t"
857,0,0,"NA",0,0,0,"MARKETING SURVEY PERSONNEL Choose your hours Outstanding Commission, No sales Nat.lCo rated AAA by DAB 466-1580 Dan"
858,0,0,"NA",0,0,0,"PHI KAPPA PSI BLOOD DRIVE CHUMASH AUT JAN 24 9am-2bm"
859,0,0,"NA",0,0,0,"Wbuld you hke to work with kids In the High Sierras this summer Write-Boo Stem 4009 Sheridan Ct Auburn. Ca 95603 (916) 823-9260"
860,0,0,"NA",0,0,0,"FENDER ELECTRIC GUITAR.KAHLER TEMOLO.DIMARZIO SPLITTWQ HUM-BUCKER.HARD SHELL CASE.XLNT COND $275 CALL 541-2737-KYLE"
861,0,0,"NA",0,0,0,"FOR SÄLE SMITH-CORONA WORD PROCESSOR TYPEWRITER 14 LINE SCREEN UNLIMITED MEMORV 75000 WORD DICTIONARY AND MORE! ONLY $500 CALL 466-9154"
862,0,0,"NA",0,0,0,"Female roommate wanted for spring and winter quarters to share a room m mce apt Please call 544-2637 for information ygs/trx?"
863,0,0,"NA",0,0,0,"AAA*BEST PRICED CONDOS A HOMES LISTED FREE ^FORMATION PACKET 4MAILABLE ON CAMPUS CALL MARGUERITE CENTURY 21 54^-3432"
864,0,0,"NA",0,0,0,"BUYWG A HOUSE OR CONDO’ For a FREE LIST of all the least expensive houses A condos for sale m SLO CALL Steve Nelson 543-6370 arxt leave messat^e Farrell Smyth.Inc"
865,0,0,"NA",0,0,0,"WEDNESDAY. JANUARY 18, 1989"
866,0,0,"NA",0,0,0,"Business Directory"
867,0,0,"NA",0,0,0,"GREAT MEALS GREAT DEALS See NAROONNE8 PIZZERIA MUSTANG DALY COUPONS J«i 12 edtoon"
868,0,0,"NA",0,0,0,"SHAPE UP FOR THE NEW YEAR*"
869,0,0,"NA",0,0,0,"SEE MALONEY'S GYM W JAN 13 ISSUE"
870,0,0,"NA",0,0,0,"The Wiz 1 -Hour Photo refer to the Jan 12 edition of the Mustang Daily coupons for more savings 562Calif Btvd 543-3106"
871,0,0,"NA",0,0,0,"Central Coast Schoola 4S1-4222 ^al Estate Licensing"
872,0,0,"NA",0,0,0,"Computer Training 481-4222"
873,0,0,"NA",0,0,0,"Wbrdstar/Wp State app now reg"
874,0,0,"NA",0,0,0,"WHTTE UON TOWMG Student Discounts 546-8697"
875,0,0,"NA",0,0,0,"BORAH’S AWARDS $43-6814 Special awards. Trophies, plaques"
876,0,0,"NA",0,0,0,"$43-3103"
877,0,0,"NA",0,0,0,"HELIUM BALLOON PKGS."
878,0,0,"NA",0,0,0,"50 Balloons A Up rental met"
879,0,0,"NA",0,0,0,"NK SPOT SCREEN PRMTMG $43-7991"
880,0,0,"NA",0,0,0,"T-Shirts for dubs/special events"
881,0,0,"NA",0,0,0,"CAREER PLANNBIG.JOB SEARCH"
882,0,0,"NA",0,0,0,"Interviewing Resumes 541-8411"
883,0,0,"NA",0,0,0,"CalKomia style CHEESECAKE"
884,0,0,"NA",0,0,0,"IS for sale by the skee at the campus store!!!!"
885,0,0,"NA",0,0,0,"THE BODY FIRM Personalized"
886,0,0,"NA",0,0,0,"weight-loss programs 546-8278"
887,0,0,"NA",0,0,0,"A.S.A.P. UMO SERVICE Student Rates 549-6333"
888,0,0,"NA",0,0,0,"SL OPTOMETRIC CENTER 543-6632 Glasses-Contact Lenses-Eye Exams"
889,0,0,"NA",0,0,0,"ELECTROLYSIS $44-3396 Glenda"
890,0,0,"NA",0,0,0,"for permanent hair removal"
891,0,0,"NA",0,0,0,"RESUMES,graphk:s,laser prmts"
892,0,0,"NA",0,0,0,"DreamScape Does IT* 541-6234"
893,0,0,"NA",0,0,0,"BOB’S TV $43-2946 FREE EST."
894,0,0,"NA",0,0,0,"S State TV.VCR.STEREO exp.t/31/89"
895,0,0,"NA",0,0,0,"GULLIVER'S TRAVEL 546-8612 University Union Cal Poly"
896,0,0,"NA",0,0,0,"CONSHA’S OFFICE SUPPLY"
897,0,0,"NA",0,0,0,"Typing $1.50 per page 773-$661_____"
898,0,0,"NA",0,0,0,"DON'T WORRY BE HAPPYILat me do your typmg.On campus PUADel 481-6976"
899,0,0,"NA",0,0,0,"RAR WORD PROCESSING $44-2591"
900,0,0,"NA",0,0,0,"(Roña) Servirw Cal Poly for 14yrs LASER PRINTER/studt rates/by appt"
901,0,0,"NA",0,0,0,"Resumes, Senior ProkKta A Morel Laser Printer Laura-549-8966"
902,0,0,"NA",0,0,0,"i^grogf"
903,0,0,"NA",0,0,0,"ROBIN TO THE RESCUEI 543-1666"
904,0,0,"NA",0,0,0,"Typing/WP? Our Name Says it All*"
905,0,0,"NA",0,0,0,"ArTpRI^CTTa MASTERS THESES"
906,0,0,"NA",0,0,0,"Linda Black 544-1305/466-0687"
907,0,0,"NA",0,0,0,"12 Wednesday .January 18,1989 Mustang Daily"
908,0,0,"NA",0,0,0,"Poly holds on in 2nd half"
909,0,0,"NA",0,0,0,"By Terry Lightfoot"
910,0,0,"NA",0,0,0,"Sport« Editor_________"
911,0,0,"NA",0,0,0,"The Cal Poly men’s basketball team played “will the real Mustangs please stand up’’ again Saturday night."
912,0,0,"NA",0,0,0,"This time they came out winners even though they tried hard to lose in the second half against Cal State Bakersfield."
913,0,0,"NA",0,0,0,"The Mustangs roared to a 42-28 point lead in the first half and looked like they had the game well in hand as they extended their lead to 18 points."
914,0,0,"NA",0,0,0,"Then with about four minutes gone in the half, a double foul was called on Poly."
915,0,0,"NA",0,0,0,"After four free throw attempts and a missed fieldgoal attempt, the Mustangs lead was cut to 14."
916,0,0,"NA",0,0,0,"Bakersield found a secret weapon in Noel Nash who came off the bench and hit several three pointers to help the Roadrunners capture the lead with 10:14 left in the game."
917,0,0,"NA",0,0,0,"The rest of the game was marred by scuffles between the players as tempers started to"
918,0,0,"NA",0,0,0,"RESTAURANT - CANTINA"
919,0,0,"NA",0,0,0,"We dare you to try our 60 oz. MARGARITAS!"
920,0,0,"NA",0,0,0,"Breakfast	Lunch"
921,0,0,"NA",0,0,0,"Open 7 days a week 7:00 a.m. - 10:00 p.m."
922,0,0,"NA",0,0,0,"Dinner"
923,0,0,"NA",0,0,0,"1761 Monterey St."
924,0,0,"NA",0,0,0,"SLO"
925,0,0,"NA",0,0,0,"543-8835"
926,0,0,"NA",0,0,0,"flare. Despite the ill-will. Poly stayed close until Bill Archer hit a three pointer to tie the game at 64-64."
927,0,0,"NA",0,0,0,"The teams traded possessions for the next few minutes until Poly grabbed the lead 66-64 with 3:18 left to go."
928,0,0,"NA",0,0,0,"Poly extended the lead to six, but the Roadrunners refused to die."
929,0,0,"NA",0,0,0,"After a breakaway basket, the lead was cut to two, James Gamma iced the win by hitting both ends of the one-and-one making the final score 78-73."
930,0,0,"NA",0,0,0,"One bright spot for the Mustangs was the first-half play of Errol Talley, who came in for starting Kurt Colvin who had picked up two quick fouls. Talley’s first contribution was a blocked shot on one end and a three-point play at the other. Talley converted three straight three-point opportunities and finished the half with 11 points."
931,0,0,"NA",0,0,0,"The Mustangs shot 50 percent in the first half compared to 27 percent the shot in its previous game against Millersville."
932,0,0,"NA",0,0,0,"Junior James Gamma led all scores with 18 points, followed by n.C Cashman, with 14."
933,0,0,"NA",0,0,0,"Poly 9-4 overall. 1-0 in CCAA. will face Cal State LA 2-12 overall. 0-1 in CCAA. Thursday night in Mott Gym."
934,0,0,"NA",0,0,0,"COME SEE US ON CAMPUS"
935,0,0,"NA",0,0,0,"FIRST INTERSTATE BANK OF"
936,0,0,"NA",0,0,0,"CALIFORNIA"
937,0,0,"NA",0,0,0,"Will be holding an"
938,0,0,"NA",0,0,0,"INFORMATION SESSION"
939,0,0,"NA",0,0,0,"ON MONDAY. JANUARY 23. 1989"
940,0,0,"NA",0,0,0,"7:00 P.M. - 9:00 P.M. in Staff Dining Room ""C"""
941,0,0,"NA",0,0,0,"*Campus Interviews:"
942,0,0,"NA",0,0,0,"TUESDAY, FEBRUARY 21, 1989"
943,0,0,"NA",0,0,0,"o"
944,0,0,"NA",0,0,0,"FIRST INTERSTATE BANK"
945,0,0,"NA",0,0,0,"TOM VMKOCNJMtMtong Dally"
946,0,0,"NA",0,0,0,"Shawn Baad appHaa lough dafanaa during lha Mualanga’ win orar Saltar-flaid. Poly wNI faoa Cal Siala LA al Mali Qym on Thuraday."
947,0,0,"NA",0,0,0,"PROPEL YOUR CAREER TO THE TOP IN NUCLEAR PROPULSION."
948,0,0,"NA",0,0,0,"« NlAkif	Hklf"
949,0,0,"NA",0,0,0,"LikiM« wiaimp « «un» «4 tK"
950,0,0,"NA",0,0,0,"«>|Mifm>ni Mlihs	Ihi"
951,0,0,"NA",0,0,0,"•wrrhiiltdilis miLk jf n	I ^ Kww"
952,0,0,"NA",0,0,0,"•Ih m mskk-M	lA«'« a k4 ad uks«"
953,0,0,"NA",0,0,0,"jnjllh luihK<ai«'%fhThlh« ilh	rtmhk'^"
954,0,0,"NA",0,0,0,"\«aiiihk‘jt|YighiF«4i*4lh«T«jihlhLi« \*m ••tijNMaiili ’Unimt	miiMa"
955,0,0,"NA",0,0,0,"•daidk'Ri	iSSiKaiw« upauL««!*"
956,0,0,"NA",0,0,0,"Mhi ühJ«wIraiihTM mm»ilh	^Uaiaalhi"
957,0,0,"NA",0,0,0,"x*JM9«lhil"
958,0,0,"NA",0,0,0,"\lht «idAsr praJiuiaai %tai	a WM «4"
959,0,0,"NA",0,0,0,"graJiMh	\«J «a« gis ilh"
960,0,0,"NA",0,0,0,"«Mdw N>fh\i jrJ«x|hthiht ilyi %muIm"
961,0,0,"NA",0,0,0,"Ymt Navy l^paaaaaBl>aa^ LT «Al ha OT aw piaaa It la 1"
962,0,0,"NA",0,0,0,"la 1 PM , Thaiaday, tff"
963,0,0,"NA",0,0,0,"h*llh h4*>4iaw «4 \whfh4 « ImfIi h\ll whlw^rh^"
964,0,0,"NA",0,0,0,"W	*41h«t"
965,0,0,"NA",0,0,0,"Kmld* aihl4«4iJ>aLir% iluiaJiidfHM h* v4l IHI"
966,0,0,"NA",0,0,0,"l••«|•uilh «tai Mura K w«alM4 haiJiJ lu«a «anh«l aKhIhia	anJK jl x"
967,0,0,"NA",0,0,0,"«MAaiKiw«>iit**.Mj^««4r«i44dk \«aiiiarM iéw*lu«« «»awfdalaj é WWWWIIIMI «4 «ah ««4>«4bll «4«AmIw« jnJtjkMlM«	j F"
968,0,0,"NA",0,0,0,"j««T4Si «a Naiti"
969,0,0,"NA",0,0,0,"x«jn%«aw%^\f Ailh iiT \mlk4J1lh ^%mm% #»4 Vi«« idlhat I jB \j«« kljiLaN «hfii IVait^ai»* Uhi»"
970,0,0,"NA",0,0,0,"ILIJC Lfnés"
971,0,0,"NA",0,0,0,"NAVY OmCER"
972,0,0,"NA",0,0,0,"\bu «reTbmorrow. Vou are the Navy."
973,0,0,"NA",0,0,0,"SLICE PIZZA BY THE SLICE PIZZA BY THE SLICE PIZZA OVERLOOKING U.U. PLAZA FIND US OVERLOOKING U.U. PLAZA"
974,0,0,"NA",0,0,0,"EACIKP 77A"
975,0,0,"NA",0,0,0,"S%SIEr llñ"
976,0,0,"NA",0,0,0,"$"
977,0,0,"NA",0,0,0,"FIND US OVERLOOKING U.U. PLAZA FIND US OVERLOOKING DEUVERY 756-4089 PIZZA DEUVERY 756-4069 PIZZA"
